"","freq","word1","word2","word3","word4","word5"
"26254",2,"i","need","to","hang","out"
"26255",2,"i","need","to","have","a"
"26256",2,"i","need","to","have","my"
"26257",2,"i","need","to","hear","from"
"26258",2,"i","need","to","hit","the"
"26259",3,"i","need","to","keep","a"
"26260",3,"i","need","to","know","is"
"26261",3,"i","need","to","know","that"
"26262",2,"i","need","to","know","what's"
"26263",2,"i","need","to","learn","how"
"26264",3,"i","need","to","learn","to"
"26265",2,"i","need","to","leave","this"
"26266",3,"i","need","to","make","a"
"26267",2,"i","need","to","make","it"
"26268",3,"i","need","to","make","my"
"26269",3,"i","need","to","make","sure"
"26270",2,"i","need","to","move","on"
"26271",2,"i","need","to","rent","a"
"26272",2,"i","need","to","see","if"
"26273",2,"i","need","to","see","it"
"26274",2,"i","need","to","see","the"
"26275",3,"i","need","to","send","you"
"26276",2,"i","need","to","share","with"
"26277",2,"i","need","to","sit","down"
"26278",2,"i","need","to","slow","down"
"26279",2,"i","need","to","soak","in"
"26280",2,"i","need","to","speak","to"
"26281",2,"i","need","to","start","my"
"26282",2,"i","need","to","start","playing"
"26283",2,"i","need","to","stop","procrastinating"
"26284",2,"i","need","to","study","for"
"26285",4,"i","need","to","take","a"
"26286",7,"i","need","to","talk","to"
"26287",2,"i","need","to","tell","u"
"26288",4,"i","need","to","work","on"
"26289",4,"i","need","to","write","a"
"26290",2,"i","need","you","all","to"
"26291",3,"i","need","you","to","do"
"26292",2,"i","need","your","body","right"
"26293",2,"i","need","your","help","and"
"26294",2,"i","need","your","help","with"
"26295",2,"i","needed","to","be","there"
"26296",2,"i","needed","to","do","to"
"26297",2,"i","needed","to","figure","out"
"26298",3,"i","needed","to","get","back"
"26299",2,"i","needed","to","get","my"
"26300",2,"i","needed","to","get","some"
"26301",4,"i","needed","to","go","to"
"26302",2,"i","never","did","anything","to"
"26303",2,"i","never","expected","such","a"
"26304",4,"i","never","get","tired","of"
"26305",2,"i","never","got","a","call"
"26306",2,"i","never","had","a","problem"
"26307",2,"i","never","heard","of","him"
"26308",4,"i","never","knew","i","had"
"26309",2,"i","never","know","what","to"
"26310",2,"i","never","let","you","go"
"26311",2,"i","never","said","a","word"
"26312",2,"i","never","said","any","of"
"26313",2,"i","never","saw","myself","as"
"26314",2,"i","never","saw","your","tweet"
"26315",3,"i","never","thought","i'd","be"
"26316",7,"i","never","thought","i","would"
"26317",3,"i","never","thought","it","would"
"26318",2,"i","never","thought","of","that"
"26319",3,"i","never","thought","this","day"
"26320",2,"i","never","thought","this","would"
"26321",2,"i","never","want","to","do"
"26322",2,"i","never","want","to","go"
"26323",2,"i","never","want","to","hear"
"26324",2,"i","never","went","one","day"
"26325",2,"i","no","longer","have","the"
"26326",2,"i","no","longer","have","to"
"26327",3,"i","nominate","for","a","shorty"
"26328",2,"i","not","know","about","this"
"26329",4,"i","now","have","a","new"
"26330",5,"i","on","the","other","hand"
"26331",5,"i","only","have","a","few"
"26332",2,"i","only","knew","about","the"
"26333",3,"i","only","miss","you","when"
"26334",2,"i","only","say","that","because"
"26335",2,"i","opened","the","door","to"
"26336",3,"i","owe","a","lot","of"
"26337",3,"i","owe","a","lot","to"
"26338",2,"i","owe","it","to","myself"
"26339",2,"i","picked","her","up","from"
"26340",2,"i","picked","it","up","and"
"26341",2,"i","picked","it","up","for"
"26342",2,"i","picked","them","up","at"
"26343",2,"i","plan","for","a","simpler"
"26344",2,"i","plan","on","going","back"
"26345",2,"i","plan","on","going","to"
"26346",2,"i","plan","on","using","it"
"26347",2,"i","please","be","your","fotm"
"26348",2,"i","pointed","out","that","the"
"26349",2,"i","praise","you","for","the"
"26350",2,"i","pray","that","god","will"
"26351",2,"i","pray","that","i","can"
"26352",2,"i","pray","that","she","understands"
"26353",2,"i","pray","that","you","will"
"26354",2,"i","prayed","that","you","would"
"26355",2,"i","pretty","much","live","in"
"26356",2,"i","pride","myself","on","being"
"26357",2,"i","promised","myself","i","would"
"26358",2,"i","pull","it","out","to"
"26359",3,"i","put","a","lot","of"
"26360",2,"i","put","it","in","the"
"26361",2,"i","put","it","on","i"
"26362",2,"i","put","the","question","to"
"26363",2,"i","ran","out","of","money"
"26364",2,"i","read","a","tweet","and"
"26365",2,"i","read","an","article","about"
"26366",3,"i","read","an","article","in"
"26367",2,"i","read","last","year","and"
"26368",2,"i","read","the","other","day"
"26369",2,"i","read","this","i","thought"
"26370",2,"i","read","with","great","interest"
"26371",2,"i","realised","that","if","i"
"26372",3,"i","realize","now","that","i"
"26373",3,"i","realize","that","i","am"
"26374",2,"i","realize","that","i","have"
"26375",2,"i","realized","how","much","i"
"26376",3,"i","realized","i","didn't","have"
"26377",3,"i","realized","i","needed","to"
"26378",2,"i","realized","that","i","actually"
"26379",3,"i","realized","that","i","have"
"26380",3,"i","realized","that","i","was"
"26381",2,"i","realized","that","it","was"
"26382",2,"i","really","am","not","sure"
"26383",2,"i","really","appreciate","it","and"
"26384",2,"i","really","did","love","this"
"26385",2,"i","really","didn't","think","i'd"
"26386",4,"i","really","didn't","want","to"
"26387",2,"i","really","do","want","to"
"26388",4,"i","really","don't","care","for"
"26389",2,"i","really","don't","feel","like"
"26390",2,"i","really","don't","give","a"
"26391",2,"i","really","don't","have","the"
"26392",4,"i","really","don't","know","how"
"26393",2,"i","really","don't","know","what"
"26394",2,"i","really","don't","know","where"
"26395",3,"i","really","don't","know","why"
"26396",2,"i","really","don't","like","it"
"26397",3,"i","really","don't","like","the"
"26398",9,"i","really","don't","want","to"
"26399",3,"i","really","dont","want","to"
"26400",2,"i","really","enjoyed","this","story"
"26401",2,"i","really","hate","it","when"
"26402",2,"i","really","hate","when","people"
"26403",2,"i","really","hope","i","can"
"26404",4,"i","really","hope","i","get"
"26405",2,"i","really","hope","it","doesn't"
"26406",2,"i","really","hope","you","can"
"26407",2,"i","really","just","want","to"
"26408",2,"i","really","just","wanted","to"
"26409",2,"i","really","like","you","but"
"26410",3,"i","really","liked","it","it"
"26411",2,"i","really","look","forward","to"
"26412",2,"i","really","love","the","way"
"26413",2,"i","really","mean","it","this"
"26414",2,"i","really","need","to","be"
"26415",6,"i","really","need","to","do"
"26416",10,"i","really","need","to","get"
"26417",4,"i","really","need","to","go"
"26418",2,"i","really","need","to","run"
"26419",4,"i","really","need","to","start"
"26420",2,"i","really","need","to","stop"
"26421",2,"i","really","really","like","the"
"26422",2,"i","really","really","really","really"
"26423",4,"i","really","really","really","want"
"26424",2,"i","really","really","wish","i"
"26425",2,"i","really","should","have","done"
"26426",3,"i","really","thought","i","was"
"26427",2,"i","really","wanna","go","see"
"26428",3,"i","really","want","to","be"
"26429",4,"i","really","want","to","get"
"26430",4,"i","really","want","to","go"
"26431",2,"i","really","want","to","make"
"26432",3,"i","really","want","to","meet"
"26433",2,"i","really","want","to","see"
"26434",2,"i","really","want","to","start"
"26435",2,"i","really","want","to","take"
"26436",2,"i","really","wanted","him","to"
"26437",4,"i","really","wanted","to","do"
"26438",3,"i","really","wanted","to","go"
"26439",2,"i","really","wanted","to","say"
"26440",5,"i","really","wanted","to","see"
"26441",4,"i","really","wish","i","could"
"26442",3,"i","really","wish","i","didn't"
"26443",2,"i","really","wish","i","was"
"26444",3,"i","received","a","call","from"
"26445",2,"i","recently","came","across","a"
"26446",2,"i","recently","had","the","pleasure"
"26447",2,"i","remember","going","to","the"
"26448",2,"i","remember","i","do","and"
"26449",2,"i","remember","i","used","to"
"26450",2,"i","remember","my","first","beer"
"26451",2,"i","remember","that","when","i"
"26452",2,"i","remember","the","days","when"
"26453",7,"i","remember","the","first","time"
"26454",2,"i","remember","when","he","came"
"26455",2,"i","remember","when","i","was"
"26456",2,"i","remember","you","telling","me"
"26457",2,"i","remind","myself","that","my"
"26458",2,"i","reserve","the","right","to"
"26459",2,"i","respect","the","fact","that"
"26460",2,"i","said","and","then","i'll"
"26461",3,"i","said","happy","mother's","day"
"26462",2,"i","said","happy","mothers","day"
"26463",3,"i","said","i'm","going","to"
"26464",2,"i","said","i","didn't","want"
"26465",2,"i","said","i","don't","know"
"26466",2,"i","said","i","have","to"
"26467",3,"i","said","i","was","going"
"26468",2,"i","said","in","my","review"
"26469",2,"i","said","it","before","and"
"26470",3,"i","said","that","even","before"
"26471",2,"i","said","the","same","thing"
"26472",2,"i","sat","and","read","the"
"26473",2,"i","sat","down","and","did"
"26474",3,"i","sat","down","to","write"
"26475",2,"i","sat","in","the","dark"
"26476",3,"i","sat","on","the","floor"
"26477",3,"i","saw","a","fat","lady"
"26478",3,"i","saw","a","lot","of"
"26479",2,"i","saw","it","and","had"
"26480",4,"i","saw","it","in","my"
"26481",2,"i","saw","it","in","the"
"26482",3,"i","saw","it","on","the"
"26483",2,"i","saw","them","on","the"
"26484",2,"i","saw","them","open","for"
"26485",2,"i","saw","you","i","was"
"26486",2,"i","say","all","the","time"
"26487",3,"i","say","go","for","it"
"26488",3,"i","say","i","love","you"
"26489",2,"i","say","so","myself","we"
"26490",2,"i","say","thank","you","for"
"26491",2,"i","say","the","same","thing"
"26492",2,"i","scared","the","unk","out"
"26493",2,"i","screamed","like","a","little"
"26494",2,"i","see","a","lot","of"
"26495",2,"i","see","and","i","remember"
"26496",2,"i","see","don","going","yeah"
"26497",2,"i","see","food","and","i"
"26498",5,"i","see","how","it","is"
"26499",3,"i","see","it","in","my"
"26500",3,"i","see","myself","as","a"
"26501",2,"i","see","no","reason","why"
"26502",2,"i","see","stupid","crap","people"
"26503",2,"i","see","u","work","at"
"26504",2,"i","see","what","ya","did"
"26505",6,"i","see","what","you","did"
"26506",2,"i","see","what","you","mean"
"26507",2,"i","see","you","at","the"
"26508",2,"i","see","you","have","a"
"26509",2,"i","seem","to","be","getting"
"26510",2,"i","seem","to","have","a"
"26511",2,"i","seem","to","have","misplaced"
"26512",2,"i","send","all","of","my"
"26513",2,"i","send","my","kids","to"
"26514",2,"i","sent","you","a","link"
"26515",2,"i","sent","you","a","message"
"26516",2,"i","sent","you","a","request"
"26517",2,"i","sent","you","an","email"
"26518",2,"i","seriously","can't","wait","for"
"26519",2,"i","seriously","don't","know","how"
"26520",2,"i","set","fire","to","the"
"26521",7,"i","should","be","able","to"
"26522",2,"i","should","be","sleeping","but"
"26523",2,"i","should","be","studying","for"
"26524",2,"i","should","change","that","lol"
"26525",3,"i","should","get","out","of"
"26526",2,"i","should","get","some","sleep"
"26527",3,"i","should","go","to","bed"
"26528",2,"i","should","go","to","sleep"
"26529",2,"i","should","have","been","at"
"26530",2,"i","should","have","been","more"
"26531",2,"i","should","have","called","this"
"26532",2,"i","should","have","kissed","you"
"26533",2,"i","should","have","known","that"
"26534",2,"i","should","have","known","you"
"26535",2,"i","should","have","let","you"
"26536",2,"i","should","just","forget","about"
"26537",2,"i","should","not","be","allowed"
"26538",2,"i","should","point","out","that"
"26539",2,"i","signed","up","for","a"
"26540",2,"i","signed","up","for","italy"
"26541",2,"i","sleep","through","the","night"
"26542",2,"i","smile","every","time","i"
"26543",2,"i","so","agree","with","you"
"26544",2,"i","so","want","to","do"
"26545",2,"i","somehow","ended","up","on"
"26546",2,"i","somehow","managed","to","get"
"26547",6,"i","spend","a","lot","of"
"26548",4,"i","spend","most","of","my"
"26549",2,"i","spend","so","much","time"
"26550",2,"i","spent","a","couple","of"
"26551",6,"i","spent","a","lot","of"
"26552",2,"i","spent","an","entire","day"
"26553",2,"i","spent","most","of","it"
"26554",2,"i","spent","most","of","my"
"26555",2,"i","spent","so","much","time"
"26556",2,"i","spent","the","evening","with"
"26557",2,"i","spent","way","too","much"
"26558",2,"i","start","a","team","of"
"26559",3,"i","started","to","think","about"
"26560",2,"i","started","writing","this","post"
"26561",3,"i","stay","with","problems","longer"
"26562",2,"i","still","can't","believe","it"
"26563",2,"i","still","can't","believe","my"
"26564",2,"i","still","can't","believe","that"
"26565",3,"i","still","cry","when","i"
"26566",3,"i","still","don't","get","why"
"26567",3,"i","still","don't","know","what"
"26568",3,"i","still","don't","know","who"
"26569",2,"i","still","don't","think","about"
"26570",3,"i","still","don't","understand","how"
"26571",3,"i","still","don't","understand","why"
"26572",2,"i","still","don't","want","to"
"26573",2,"i","still","dont","see","why"
"26574",2,"i","still","feel","as","if"
"26575",3,"i","still","have","a","few"
"26576",2,"i","still","have","a","long"
"26577",4,"i","still","have","a","lot"
"26578",2,"i","still","have","high","hopes"
"26579",3,"i","still","have","so","much"
"26580",2,"i","still","have","to","clean"
"26581",2,"i","still","have","to","get"
"26582",2,"i","still","have","to","see"
"26583",2,"i","still","need","to","make"
"26584",2,"i","still","remember","the","feeling"
"26585",2,"i","still","think","that","the"
"26586",2,"i","still","turn","to","you"
"26587",3,"i","still","want","to","be"
"26588",3,"i","still","want","to","make"
"26589",2,"i","stole","a","bike","and"
"26590",5,"i","stood","in","front","of"
"26591",2,"i","stood","my","ground","and"
"26592",2,"i","stopped","and","thought","about"
"26593",2,"i","stopped","watching","after","the"
"26594",2,"i","suggest","you","check","out"
"26595",3,"i","suppose","i","could","have"
"26596",2,"i","suppose","it","is","it's"
"26597",2,"i","suppose","you","could","argue"
"26598",2,"i","sure","did","it","was"
"26599",4,"i","suscribed","every","single","one"
"26600",2,"i","swear","i","just","saw"
"26601",2,"i","swear","if","i","had"
"26602",2,"i","swear","to","god","if"
"26603",4,"i","take","a","lot","of"
"26604",3,"i","take","that","back","i"
"26605",2,"i","talked","about","how","the"
"26606",2,"i","tell","myself","is","i"
"26607",2,"i","tell","you","that","i"
"26608",3,"i","tell","you","the","truth"
"26609",5,"i","tend","to","be","a"
"26610",2,"i","tend","to","go","for"
"26611",2,"i","text","you","and","you"
"26612",2,"i","text","you","it","means"
"26613",2,"i","thank","god","for","everything"
"26614",2,"i","thank","god","that","i"
"26615",3,"i","thank","you","for","your"
"26616",7,"i","the","only","one","that"
"26617",22,"i","the","only","one","who"
"26618",2,"i","the","only","one","who's"
"26619",2,"i","the","only","person","who"
"26620",12,"i","think","a","lot","of"
"26621",3,"i","think","about","it","i"
"26622",3,"i","think","about","it","the"
"26623",2,"i","think","at","this","point"
"26624",2,"i","think","both","of","you"
"26625",2,"i","think","by","the","end"
"26626",3,"i","think","he's","doing","the"
"26627",2,"i","think","he's","done","an"
"26628",5,"i","think","he's","going","to"
"26629",2,"i","think","he","can","play"
"26630",5,"i","think","he","is","a"
"26631",2,"i","think","he","may","be"
"26632",2,"i","think","he","needs","to"
"26633",4,"i","think","i'd","like","to"
"26634",2,"i","think","i'll","do","that"
"26635",2,"i","think","i'll","wait","until"
"26636",3,"i","think","i'm","addicted","to"
"26637",2,"i","think","i'm","feeling","a"
"26638",4,"i","think","i'm","getting","sick"
"26639",20,"i","think","i'm","going","to"
"26640",2,"i","think","i'm","gonna","go"
"26641",2,"i","think","i'm","gonna","just"
"26642",2,"i","think","i'm","in","love"
"26643",2,"i","think","i'm","pretty","good"
"26644",2,"i","think","i'm","ready","for"
"26645",2,"i","think","i'm","starting","to"
"26646",2,"i","think","i'm","the","only"
"26647",3,"i","think","i","am","a"
"26648",2,"i","think","i","am","going"
"26649",2,"i","think","i","am","on"
"26650",2,"i","think","i","ate","too"
"26651",2,"i","think","i","can","actually"
"26652",3,"i","think","i","can","be"
"26653",3,"i","think","i","can","do"
"26654",3,"i","think","i","can","i"
"26655",2,"i","think","i","could","have"
"26656",2,"i","think","i","could","make"
"26657",2,"i","think","i","found","a"
"26658",2,"i","think","i","got","the"
"26659",2,"i","think","i","had","a"
"26660",2,"i","think","i","had","the"
"26661",7,"i","think","i","have","a"
"26662",3,"i","think","i","have","an"
"26663",2,"i","think","i","have","made"
"26664",2,"i","think","i","have","some"
"26665",8,"i","think","i","have","to"
"26666",2,"i","think","i","just","made"
"26667",3,"i","think","i","just","saw"
"26668",3,"i","think","i","know","the"
"26669",3,"i","think","i","know","what"
"26670",2,"i","think","i","know","who"
"26671",2,"i","think","i","like","it"
"26672",3,"i","think","i","like","the"
"26673",2,"i","think","i","lost","my"
"26674",5,"i","think","i","love","you"
"26675",2,"i","think","i","may","be"
"26676",7,"i","think","i","may","have"
"26677",5,"i","think","i","might","be"
"26678",2,"i","think","i","might","get"
"26679",11,"i","think","i","might","have"
"26680",2,"i","think","i","might","just"
"26681",2,"i","think","i","might","love"
"26682",2,"i","think","i","might","need"
"26683",2,"i","think","i","might","take"
"26684",2,"i","think","i","missed","the"
"26685",3,"i","think","i","need","a"
"26686",3,"i","think","i","need","one"
"26687",16,"i","think","i","need","to"
"26688",2,"i","think","i","should","do"
"26689",2,"i","think","i","should","have"
"26690",2,"i","think","i","should","just"
"26691",2,"i","think","i","should","try"
"26692",2,"i","think","i","understand","the"
"26693",5,"i","think","i","want","to"
"26694",3,"i","think","i","was","at"
"26695",3,"i","think","i","was","just"
"26696",2,"i","think","i","will","always"
"26697",6,"i","think","i","will","be"
"26698",2,"i","think","i","will","do"
"26699",2,"i","think","i","will","find"
"26700",2,"i","think","i","will","have"
"26701",2,"i","think","i","would","have"
"26702",2,"i","think","if","we","can"
"26703",2,"i","think","if","we","got"
"26704",2,"i","think","if","you","can"
"26705",2,"i","think","if","you","look"
"26706",2,"i","think","im","going","to"
"26707",2,"i","think","im","in","love"
"26708",2,"i","think","im","not","sure"
"26709",2,"i","think","in","terms","of"
"26710",2,"i","think","in","the","short"
"26711",2,"i","think","is","a","good"
"26712",2,"i","think","is","a","great"
"26713",2,"i","think","is","not","only"
"26714",3,"i","think","it's","a","good"
"26715",4,"i","think","it's","a","great"
"26716",2,"i","think","it's","a","valid"
"26717",4,"i","think","it's","a","very"
"26718",3,"i","think","it's","about","time"
"26719",3,"i","think","it's","because","i"
"26720",2,"i","think","it's","fair","to"
"26721",3,"i","think","it's","funny","when"
"26722",13,"i","think","it's","going","to"
"26723",3,"i","think","it's","important","to"
"26724",2,"i","think","it's","one","of"
"26725",8,"i","think","it's","safe","to"
"26726",3,"i","think","it's","the","first"
"26727",2,"i","think","it's","the","power"
"26728",4,"i","think","it's","the","right"
"26729",3,"i","think","it's","the","same"
"26730",7,"i","think","it's","time","for"
"26731",3,"i","think","it's","time","to"
"26732",2,"i","think","it's","very","important"
"26733",2,"i","think","it","gives","the"
"26734",2,"i","think","it","has","to"
"26735",7,"i","think","it","is","a"
"26736",2,"i","think","it","is","absolutely"
"26737",2,"i","think","it","is","an"
"26738",2,"i","think","it","is","because"
"26739",5,"i","think","it","is","important"
"26740",2,"i","think","it","is","kinda"
"26741",2,"i","think","it","is","much"
"26742",2,"i","think","it","is","one"
"26743",3,"i","think","it","is","really"
"26744",4,"i","think","it","is","safe"
"26745",2,"i","think","it","is","so"
"26746",2,"i","think","it","is","the"
"26747",3,"i","think","it","is","time"
"26748",2,"i","think","it","may","be"
"26749",6,"i","think","it","might","be"
"26750",2,"i","think","it","took","me"
"26751",5,"i","think","it","was","a"
"26752",2,"i","think","it","was","about"
"26753",5,"i","think","it","was","more"
"26754",2,"i","think","it","was","not"
"26755",2,"i","think","it","was","the"
"26756",7,"i","think","it","will","be"
"26757",2,"i","think","it","will","take"
"26758",25,"i","think","it","would","be"
"26759",3,"i","think","it","would","have"
"26760",2,"i","think","its","because","he"
"26761",2,"i","think","its","time","for"
"26762",2,"i","think","many","of","us"
"26763",2,"i","think","most","of","you"
"26764",2,"i","think","most","people","would"
"26765",2,"i","think","my","laptop","is"
"26766",2,"i","think","my","mom","is"
"26767",3,"i","think","of","all","the"
"26768",4,"i","think","of","it","as"
"26769",2,"i","think","of","you","i"
"26770",5,"i","think","one","of","the"
"26771",2,"i","think","part","of","the"
"26772",2,"i","think","she","may","be"
"26773",2,"i","think","she","went","to"
"26774",2,"i","think","so","too","but"
"26775",2,"i","think","someday","should","be"
"26776",2,"i","think","someone","stole","my"
"26777",3,"i","think","that's","a","good"
"26778",2,"i","think","that's","going","to"
"26779",2,"i","think","that's","really","cool"
"26780",2,"i","think","that's","really","the"
"26781",3,"i","think","that's","what","we"
"26782",2,"i","think","that's","where","i"
"26783",2,"i","think","that's","why","i"
"26784",2,"i","think","that","i","am"
"26785",2,"i","think","that","is","a"
"26786",2,"i","think","that","is","pretty"
"26787",3,"i","think","that","is","what"
"26788",4,"i","think","that","it","is"
"26789",2,"i","think","that","just","about"
"26790",2,"i","think","that","says","it"
"26791",2,"i","think","that","was","the"
"26792",2,"i","think","that","we","may"
"26793",8,"i","think","that","would","be"
"26794",2,"i","think","the","best","way"
"26795",2,"i","think","the","easiest","way"
"26796",3,"i","think","the","fact","that"
"26797",2,"i","think","the","idea","of"
"26798",2,"i","think","the","last","time"
"26799",2,"i","think","the","most","important"
"26800",2,"i","think","the","number","of"
"26801",3,"i","think","the","only","thing"
"26802",2,"i","think","the","only","way"
"26803",2,"i","think","the","point","is"
"26804",2,"i","think","the","same","thing"
"26805",2,"i","think","the","secret","to"
"26806",4,"i","think","there's","a","lot"
"26807",6,"i","think","there","is","a"
"26808",2,"i","think","there","is","probably"
"26809",2,"i","think","there","is","some"
"26810",2,"i","think","there","might","be"
"26811",2,"i","think","there","will","be"
"26812",2,"i","think","they","are","a"
"26813",2,"i","think","they","are","pretty"
"26814",2,"i","think","they","are","right"
"26815",2,"i","think","they","may","have"
"26816",5,"i","think","they","need","to"
"26817",3,"i","think","they","turned","out"
"26818",9,"i","think","this","is","a"
"26819",3,"i","think","this","is","going"
"26820",2,"i","think","this","is","my"
"26821",2,"i","think","this","is","one"
"26822",7,"i","think","this","is","the"
"26823",2,"i","think","this","is","very"
"26824",2,"i","think","this","one","is"
"26825",2,"i","think","tim","will","bowl"
"26826",3,"i","think","unk","is","the"
"26827",8,"i","think","we're","going","to"
"26828",2,"i","think","we","are","done"
"26829",2,"i","think","we","are","going"
"26830",2,"i","think","we","can","agree"
"26831",4,"i","think","we","can","all"
"26832",2,"i","think","we","did","that"
"26833",4,"i","think","we","have","a"
"26834",4,"i","think","we","have","some"
"26835",4,"i","think","we","have","to"
"26836",2,"i","think","we","may","have"
"26837",2,"i","think","we","might","have"
"26838",3,"i","think","we","need","a"
"26839",7,"i","think","we","need","to"
"26840",3,"i","think","we","should","all"
"26841",3,"i","think","we","should","go"
"26842",2,"i","think","we","should","start"
"26843",2,"i","think","we","will","be"
"26844",2,"i","think","we","will","need"
"26845",2,"i","think","we","would","be"
"26846",2,"i","think","you","can","do"
"26847",2,"i","think","you","can","get"
"26848",2,"i","think","you","do","a"
"26849",3,"i","think","you","have","a"
"26850",4,"i","think","you","have","to"
"26851",5,"i","think","you","need","to"
"26852",2,"i","think","you","should","follow"
"26853",2,"i","think","you","should","have"
"26854",2,"i","thought","about","it","i"
"26855",2,"i","thought","about","what","is"
"26856",2,"i","thought","at","the","time"
"26857",3,"i","thought","he","was","a"
"26858",2,"i","thought","he","was","at"
"26859",2,"i","thought","i'd","give","you"
"26860",2,"i","thought","i'd","never","be"
"26861",4,"i","thought","i'd","share","a"
"26862",4,"i","thought","i'd","share","some"
"26863",2,"i","thought","i'd","tell","you"
"26864",2,"i","thought","i","could","count"
"26865",2,"i","thought","i","could","make"
"26866",3,"i","thought","i","had","a"
"26867",5,"i","thought","i","was","doing"
"26868",2,"i","thought","i","was","done"
"26869",9,"i","thought","i","was","going"
"26870",7,"i","thought","i","was","the"
"26871",2,"i","thought","i","was","too"
"26872",2,"i","thought","i","was","weird"
"26873",2,"i","thought","i","was","your"
"26874",2,"i","thought","i","would","be"
"26875",3,"i","thought","i","would","give"
"26876",4,"i","thought","i","would","make"
"26877",2,"i","thought","i","would","never"
"26878",12,"i","thought","i","would","share"
"26879",3,"i","thought","i","would","show"
"26880",2,"i","thought","i","would","start"
"26881",2,"i","thought","i","would","take"
"26882",3,"i","thought","i","would","try"
"26883",8,"i","thought","it","might","be"
"26884",15,"i","thought","it","was","a"
"26885",5,"i","thought","it","was","amazing"
"26886",4,"i","thought","it","was","an"
"26887",2,"i","thought","it","was","cute"
"26888",2,"i","thought","it","was","for"
"26889",4,"i","thought","it","was","funny"
"26890",8,"i","thought","it","was","going"
"26891",3,"i","thought","it","was","gonna"
"26892",2,"i","thought","it","was","good"
"26893",2,"i","thought","it","was","important"
"26894",8,"i","thought","it","was","just"
"26895",4,"i","thought","it","was","pretty"
"26896",3,"i","thought","it","was","the"
"26897",3,"i","thought","it","was","time"
"26898",3,"i","thought","it","was","very"
"26899",2,"i","thought","it","would","b"
"26900",48,"i","thought","it","would","be"
"26901",2,"i","thought","it","would","but"
"26902",2,"i","thought","it","would","make"
"26903",2,"i","thought","oh","my","god"
"26904",2,"i","thought","that","i","could"
"26905",3,"i","thought","that","i","would"
"26906",2,"i","thought","that","if","i"
"26907",3,"i","thought","that","was","a"
"26908",2,"i","thought","that","was","just"
"26909",4,"i","thought","that","was","unk"
"26910",5,"i","thought","the","same","thing"
"26911",4,"i","thought","there","was","a"
"26912",2,"i","thought","they","must","have"
"26913",2,"i","thought","they","were","just"
"26914",2,"i","thought","they","would","be"
"26915",3,"i","thought","this","was","a"
"26916",2,"i","thought","this","would","be"
"26917",4,"i","thought","to","myself","i"
"26918",2,"i","thought","unk","was","the"
"26919",2,"i","thought","we","had","a"
"26920",3,"i","thought","we","were","going"
"26921",2,"i","thought","we","were","in"
"26922",2,"i","thought","we","were","on"
"26923",2,"i","thought","we","would","do"
"26924",2,"i","thought","would","be","the"
"26925",3,"i","thought","you","might","like"
"26926",3,"i","thought","you","were","a"
"26927",3,"i","thought","you","were","coming"
"26928",2,"i","thought","you","were","going"
"26929",2,"i","told","her","i","had"
"26930",2,"i","told","her","i","was"
"26931",2,"i","told","her","it","was"
"26932",3,"i","told","her","she","was"
"26933",2,"i","told","her","that","he"
"26934",2,"i","told","him","about","my"
"26935",2,"i","told","him","all","the"
"26936",2,"i","told","him","he's","got"
"26937",2,"i","told","him","he","said"
"26938",2,"i","told","him","i","couldn't"
"26939",2,"i","told","him","i","had"
"26940",6,"i","told","him","i","was"
"26941",2,"i","told","him","i","would"
"26942",2,"i","told","him","it","would"
"26943",2,"i","told","him","not","to"
"26944",3,"i","told","him","that","i"
"26945",2,"i","told","him","that","was"
"26946",2,"i","told","him","we","could"
"26947",2,"i","told","my","mom","i"
"26948",2,"i","told","myself","i","would"
"26949",2,"i","told","myself","i","wouldn't"
"26950",4,"i","told","myself","it","was"
"26951",2,"i","told","the","guys","in"
"26952",2,"i","told","them","when","i"
"26953",2,"i","told","you","i","had"
"26954",3,"i","told","you","i","was"
"26955",3,"i","told","you","it","was"
"26956",3,"i","told","you","not","to"
"26957",3,"i","told","you","that","i"
"26958",2,"i","took","a","couple","of"
"26959",2,"i","took","a","day","trip"
"26960",3,"i","took","a","deep","breath"
"26961",2,"i","took","a","liking","to"
"26962",2,"i","took","a","look","at"
"26963",2,"i","took","a","lot","of"
"26964",2,"i","took","a","nap","and"
"26965",2,"i","took","a","quick","look"
"26966",4,"i","took","advantage","of","the"
"26967",2,"i","took","him","to","the"
"26968",2,"i","took","off","my","shoes"
"26969",2,"i","took","the","day","off"
"26970",3,"i","took","the","one","less"
"26971",2,"i","took","the","opportunity","to"
"26972",2,"i","totally","agree","with","this"
"26973",2,"i","totally","became","a","fan"
"26974",2,"i","totally","suck","at","it"
"26975",2,"i","treated","myself","to","a"
"26976",4,"i","tried","my","best","to"
"26977",2,"i","tried","to","be","as"
"26978",2,"i","tried","to","do","the"
"26979",3,"i","tried","to","find","the"
"26980",3,"i","tried","to","get","him"
"26981",2,"i","tried","to","get","it"
"26982",2,"i","tried","to","go","to"
"26983",2,"i","tried","to","hold","back"
"26984",2,"i","tried","to","keep","it"
"26985",2,"i","tried","to","keep","this"
"26986",2,"i","tried","to","make","a"
"26987",2,"i","tried","to","make","sure"
"26988",2,"i","truly","believe","that","all"
"26989",2,"i","try","my","best","to"
"26990",2,"i","try","not","to","be"
"26991",3,"i","try","not","to","do"
"26992",2,"i","try","not","to","get"
